show_id,showdate,permalink,artist_id,artist,showtitle,venue_id,venuename,location,city,state,country,tour_id,tourname,showorder,show_year,show_day,show_dayname,show_month,show_monthname,updated_at,created_at
1615871887,2017-12-30,goose-december-30-2017-the-hollow-bar-amp-kitchen-albany-ny-usa.html,1,Goose,,165,The Hollow Bar &amp; Kitchen,"Albany, NY, USA",Albany,NY,USA,1,Not Part of a Tour,1,2017,30,Saturday,12,December,2025-04-04 19:51:39,2021-03-16 01:18:07
1615871866,2017-12-31,goose-december-31-2017-the-acoustic-bridgeport-ct-usa.html,1,Goose,,28,The Acoustic,"Bridgeport, CT, USA",Bridgeport,CT,USA,1,Not Part of a Tour,1,2017,31,Sunday,12,December,2023-04-05 17:03:38,2021-03-16 01:17:46
1615871514,2018-01-12,goose-january-12-2018-the-abbey-bar-at-appalachian-brewing-company-harrisburg-pa-usa.html,1,Goose,,126,The Abbey Bar at Appalachian Brewing Company,"Harrisburg, PA, USA",Harrisburg,PA,USA,15,Winter Tour 2018,1,2018,12,Friday,1,January,2021-03-16 01:11:54,2021-03-16 01:11:54
1615871447,2018-01-13,goose-january-13-2018-el-club-detroit-mi-usa.html,1,Goose,,184,El Club,"Detroit, MI, USA",Detroit,MI,USA,15,Winter Tour 2018,1,2018,13,Saturday,1,January,2023-10-23 18:59:56,2021-03-16 01:10:47
1615871324,2018-01-14,goose-january-14-2018-grog-shop-cleveland-heights-oh-usa.html,1,Goose,,183,Grog Shop,"Cleveland Heights, OH, USA",Cleveland Heights,OH,USA,15,Winter Tour 2018,1,2018,14,Sunday,1,January,2023-10-23 19:00:11,2021-03-16 01:08:44
1615871188,2018-01-17,goose-january-17-2018-mr-smalls-theatre-millvale-pa-usa.html,1,Goose,,182,Mr. Smalls Theatre,"Millvale, PA, USA",Millvale,PA,USA,15,Winter Tour 2018,1,2018,17,Wednesday,1,January,2023-10-23 19:00:27,2021-03-16 01:06:28
1615869147,2018-01-18,goose-january-18-2018-buffalo-iron-works-buffalo-ny-usa.html,1,Goose,,177,Buffalo Iron Works,"Buffalo, NY, USA",Buffalo,NY,USA,15,Winter Tour 2018,1,2018,18,Thursday,1,January,2023-10-23 19:00:43,2021-03-16 00:32:27
1615344775,2018-01-19,goose-january-19-2018-westcott-theater-syracuse-ny-usa.html,1,Goose,,138,Westcott Theater,"Syracuse, NY, USA",Syracuse,NY,USA,15,Winter Tour 2018,1,2018,19,Friday,1,January,2023-10-23 19:00:58,2021-03-09 21:52:55
1615871039,2018-01-20,goose-january-20-2018-chameleon-club-lancaster-pa-usa.html,1,Goose,,181,Chameleon Club,"Lancaster, PA, USA",Lancaster,PA,USA,15,Winter Tour 2018,1,2018,20,Saturday,1,January,2023-10-23 19:25:36,2021-03-16 01:03:59
1615870461,2018-01-23,goose-january-23-2018-the-met-pawtucket-ri-usa.html,1,Goose,,180,The Met,"Pawtucket, RI, USA",Pawtucket,RI,USA,15,Winter Tour 2018,1,2018,23,Tuesday,1,January,2023-10-23 19:25:41,2021-03-16 00:54:21
1615870141,2018-01-26,goose-january-26-2018-arch-street-tavern-hartford-ct-usa.html,1,Goose,,48,Arch Street Tavern,"Hartford, CT, USA",Hartford,CT,USA,15,Winter Tour 2018,1,2018,26,Friday,1,January,2021-03-16 00:49:01,2021-03-16 00:49:01
1615870089,2018-01-27,goose-january-27-2018-pacific-standard-tavern-new-haven-ct-usa.html,1,Goose,,49,Pacific Standard Tavern,"New Haven, CT, USA",New Haven,CT,USA,15,Winter Tour 2018,1,2018,27,Saturday,1,January,2021-03-16 00:48:09,2021-03-16 00:48:09
1615866380,2018-02-02,goose-february-2-2018-octave-covington-ky-usa.html,1,Goose,,56,Octave,"Covington, KY, USA",Covington,KY,USA,15,Winter Tour 2018,1,2018,2,Friday,2,February,2024-10-19 02:42:09,2021-03-15 23:46:20
1615869951,2018-02-03,goose-february-3-2018-lamasco-bar-evansville-in-usa.html,1,Goose,,179,Lamasco Bar,"Evansville, IN, USA",Evansville,IN,USA,15,Winter Tour 2018,1,2018,3,Saturday,2,February,2021-03-16 00:45:51,2021-03-16 00:45:51
1615869729,2018-02-06,goose-february-6-2018-the-lazy-dog-sports-bar-amp-grill-boulder-co-usa.html,1,Goose,,132,The Lazy Dog Sports Bar &amp; Grill,"Boulder, CO, USA",Boulder,CO,USA,18,Colorado Tour 2018,1,2018,6,Tuesday,2,February,2021-03-16 00:42:09,2021-03-16 00:42:09
1615869651,2018-02-07,goose-february-7-2018-hodis-half-note-fort-collins-co-usa.html,1,Goose,,178,Hodi's Half Note,"Fort Collins, CO, USA",Fort Collins,CO,USA,18,Colorado Tour 2018,1,2018,7,Wednesday,2,February,2021-03-16 00:41:12,2021-03-16 00:40:51
1615868549,2018-02-08,goose-february-8-2018-globe-hall-denver-co-usa.html,1,Goose,,176,Globe Hall,"Denver, CO, USA",Denver,CO,USA,18,Colorado Tour 2018,1,2018,8,Thursday,2,February,2023-10-23 19:26:48,2021-03-16 00:22:29
1615868053,2018-02-09,goose-february-9-2018-old-town-pub-amp-restaurant-steamboat-springs-co-usa.html,1,Goose,,57,Old Town Pub &amp; Restaurant,"Steamboat Springs, CO, USA",Steamboat Springs,CO,USA,18,Colorado Tour 2018,1,2018,9,Friday,2,February,2023-10-23 19:26:56,2021-03-16 00:14:13
1615430866,2018-02-10,goose-february-10-2018-the-lazy-dog-sports-bar-amp-grill-boulder-co-usa.html,1,Goose,,132,The Lazy Dog Sports Bar &amp; Grill,"Boulder, CO, USA",Boulder,CO,USA,18,Colorado Tour 2018,1,2018,10,Saturday,2,February,2023-10-23 19:27:47,2021-03-10 21:47:46
1615867879,2018-02-14,goose-february-14-2018-woodlands-tavern-columbus-oh-usa.html,1,Goose,,118,Woodlands Tavern,"Columbus, OH, USA",Columbus,OH,USA,15,Winter Tour 2018,1,2018,14,Wednesday,2,February,2025-04-04 19:20:23,2021-03-16 00:11:19
1615866914,2018-02-15,goose-february-15-2018-octave-covington-ky-usa.html,1,Goose,,56,Octave,"Covington, KY, USA",Covington,KY,USA,15,Winter Tour 2018,1,2018,15,Thursday,2,February,2024-10-19 02:52:38,2021-03-15 23:55:14
1615865221,2018-02-16,goose-february-16-2018-kings-rook-club-erie-pa-usa.html,1,Goose,,175,King's Rook Club,"Erie, PA, USA",Erie,PA,USA,15,Winter Tour 2018,1,2018,16,Friday,2,February,2021-03-15 23:27:01,2021-03-15 23:27:01
1615865145,2018-02-17,goose-february-17-2018-the-range-ithaca-ny-usa.html,1,Goose,,174,The Range,"Ithaca, NY, USA",Ithaca,NY,USA,15,Winter Tour 2018,1,2018,17,Saturday,2,February,2021-03-15 23:25:45,2021-03-15 23:25:45
1615865059,2018-02-23,goose-february-23-2018-snug-harbor-new-paltz-ny-usa.html,1,Goose,,173,Snug Harbor,"New Paltz, NY, USA",New Paltz,NY,USA,15,Winter Tour 2018,1,2018,23,Friday,2,February,2021-03-15 23:24:19,2021-03-15 23:24:19
1615864906,2018-02-24,goose-february-24-2018-the-main-pub-manchester-ct-usa.html,1,Goose,,172,The Main Pub,"Manchester, CT, USA",Manchester,CT,USA,15,Winter Tour 2018,1,2018,24,Saturday,2,February,2021-03-15 23:21:46,2021-03-15 23:21:46
1615861481,2018-03-15,goose-march-15-2018-flour-city-station-rochester-ny-usa.html,1,Goose,,124,Flour City Station,"Rochester, NY, USA",Rochester,NY,USA,15,Winter Tour 2018,1,2018,15,Thursday,3,March,2023-10-23 19:49:58,2021-03-15 22:24:41
1615861349,2018-03-16,goose-march-16-2018-river-street-jazz-cafe-plains-pa-usa.html,1,Goose,,93,River Street Jazz Cafe,"Plains, PA, USA",Plains,PA,USA,15,Winter Tour 2018,1,2018,16,Friday,3,March,2025-04-04 20:07:10,2021-03-15 22:22:29
1615775085,2018-03-17,goose-march-17-2018-finger-lakes-live-geneva-ny-usa.html,1,Goose,,171,Finger Lakes Live,"Geneva, NY, USA",Geneva,NY,USA,15,Winter Tour 2018,1,2018,17,Saturday,3,March,2021-03-15 22:19:28,2021-03-14 22:24:45
1615774962,2018-03-23,goose-march-23-2018-viva-zapata-westport-ct-usa.html,1,Goose,,9,Viva Zapata,"Westport, CT, USA",Westport,CT,USA,17,Spring Tour 2018,1,2018,23,Friday,3,March,2021-03-14 22:22:42,2021-03-14 22:22:42
1615774859,2018-03-30,goose-march-30-2018-putnam-den-saratoga-springs-ny-usa.html,1,Goose,,53,Putnam Den,"Saratoga Springs, NY, USA",Saratoga Springs,NY,USA,17,Spring Tour 2018,1,2018,30,Friday,3,March,2024-10-19 02:54:08,2021-03-14 22:20:59
1666379523,2018-04-04,goose-april-4-2018-pacific-standard-tavern-new-haven-ct-usa.html,1,Goose,,49,Pacific Standard Tavern,"New Haven, CT, USA",New Haven,CT,USA,17,Spring Tour 2018,1,2018,4,Wednesday,4,April,2022-10-21 19:12:03,2022-10-21 19:12:03
1615774222,2018-04-06,goose-april-6-2018-nectars-burlington-vt-usa.html,1,Goose,,58,Nectar's,"Burlington, VT, USA",Burlington,VT,USA,17,Spring Tour 2018,1,2018,6,Friday,4,April,2023-10-24 17:13:33,2021-03-14 22:10:22
1615774195,2018-04-07,goose-april-7-2018-the-java-barn-canton-ny-usa.html,1,Goose,,125,The Java Barn,"Canton, NY, USA",Canton,NY,USA,17,Spring Tour 2018,1,2018,7,Saturday,4,April,2025-04-04 20:21:10,2021-03-14 22:09:55
1615774169,2018-04-11,goose-april-11-2018-silk-city-philadelphia-pa-usa.html,1,Goose,,170,Silk City,"Philadelphia, PA, USA",Philadelphia,PA,USA,17,Spring Tour 2018,1,2018,11,Wednesday,4,April,2021-03-14 22:09:29,2021-03-14 22:09:29
1615773981,2018-04-12,goose-april-12-2018-drom-new-york-ny-usa.html,1,Goose,,169,Drom,"New York, NY, USA",New York,NY,USA,17,Spring Tour 2018,1,2018,12,Thursday,4,April,2021-03-14 22:06:21,2021-03-14 22:06:21
1615773877,2018-04-13,goose-april-13-2018-hawks-and-reed-performing-arts-center-greenfield-ma-usa.html,1,Goose,,168,Hawks and Reed Performing Arts Center,"Greenfield, MA, USA",Greenfield,MA,USA,17,Spring Tour 2018,1,2018,13,Friday,4,April,2021-03-14 22:04:37,2021-03-14 22:04:37
1615773784,2018-04-14,goose-april-14-2018-pacific-standard-tavern-new-haven-ct-usa.html,1,Goose,,49,Pacific Standard Tavern,"New Haven, CT, USA",New Haven,CT,USA,17,Spring Tour 2018,1,2018,14,Saturday,4,April,2021-03-14 22:03:04,2021-03-14 22:03:04
1615773760,2018-04-19,goose-april-19-2018-doc-taylors-virginia-beach-va-usa.html,1,Goose,,105,Doc Taylor's,"Virginia Beach, VA, USA",Virginia Beach,VA,USA,17,Spring Tour 2018,1,2018,19,Thursday,4,April,2021-03-14 22:02:40,2021-03-14 22:02:40
1615773564,2018-04-20,goose-april-20-2018-the-abbey-bar-at-appalachian-brewing-company-harrisburg-pa-usa.html,1,Goose,,126,The Abbey Bar at Appalachian Brewing Company,"Harrisburg, PA, USA",Harrisburg,PA,USA,17,Spring Tour 2018,1,2018,20,Friday,4,April,2024-10-19 02:55:18,2021-03-14 21:59:24
1615772927,2018-04-21,goose-april-21-2018-cattivo-pittsburgh-pa-usa.html,1,Goose,,167,Cattivo,"Pittsburgh, PA, USA",Pittsburgh,PA,USA,17,Spring Tour 2018,1,2018,21,Saturday,4,April,2024-10-19 05:18:15,2021-03-14 21:48:47
1715183087,2018-04-28,goose-april-28-2018-chi-psi-yard-sale-lexington-va-usa.html,1,Goose,,475,Chi Psi Yard Sale,"Lexington, VA, USA",Lexington,VA,USA,17,Spring Tour 2018,1,2018,28,Saturday,4,April,2024-05-08 15:44:47,2024-05-08 15:44:47
1615772358,2018-05-03,goose-may-3-2018-jewel-nightclub-manchester-nh-usa.html,1,Goose,,166,Jewel Nightclub,"Manchester, NH, USA",Manchester,NH,USA,17,Spring Tour 2018,1,2018,3,Thursday,5,May,2023-10-24 17:15:08,2021-03-14 21:39:18
1615347480,2018-05-04,goose-may-4-2018-wall-street-theater-norwalk-ct-usa.html,1,Goose,,55,Wall Street Theater,"Norwalk, CT, USA",Norwalk,CT,USA,17,Spring Tour 2018,1,2018,4,Friday,5,May,2023-10-24 17:16:34,2021-03-09 22:38:00
1615771555,2018-05-05,goose-may-5-2018-the-hollow-bar-amp-kitchen-albany-ny-usa.html,1,Goose,,165,The Hollow Bar &amp; Kitchen,"Albany, NY, USA",Albany,NY,USA,17,Spring Tour 2018,1,2018,5,Saturday,5,May,2021-03-14 21:25:55,2021-03-14 21:25:55
1615771361,2018-05-10,goose-may-10-2018-the-warehouse-at-ftc-fairfield-ct-usa.html,1,Goose,,50,The Warehouse at FTC,"Fairfield, CT, USA",Fairfield,CT,USA,17,Spring Tour 2018,1,2018,10,Thursday,5,May,2021-03-16 23:04:50,2021-03-14 21:22:41
1615771130,2018-05-11,goose-may-11-2018-nectars-burlington-vt-usa.html,1,Goose,,58,Nectar's,"Burlington, VT, USA",Burlington,VT,USA,17,Spring Tour 2018,1,2018,11,Friday,5,May,2025-06-10 13:56:51,2021-03-14 21:18:50
1615771109,2018-05-12,goose-may-12-2018-mountain-sky-jermyn-pa-usa.html,1,Goose,,164,Mountain Sky,"Jermyn, PA, USA",Jermyn,PA,USA,17,Spring Tour 2018,1,2018,12,Saturday,5,May,2021-03-14 21:18:29,2021-03-14 21:18:29
1615621983,2018-05-30,goose-may-30-2018-beachland-ballroom-amp-tavern-cleveland-oh-usa.html,1,Goose,,163,Beachland Ballroom &amp; Tavern,"Cleveland, OH, USA",Cleveland,OH,USA,1,Not Part of a Tour,1,2018,30,Wednesday,5,May,2021-03-13 02:53:03,2021-03-13 02:53:03
1615621791,2018-05-31,goose-may-31-2018-sohi-sound-studios-columbus-oh-usa.html,1,Goose,,162,SoHi Sound Studios,"Columbus, OH, USA",Columbus,OH,USA,1,Not Part of a Tour,1,2018,31,Thursday,5,May,2021-03-13 02:49:51,2021-03-13 02:49:51
1615424118,2018-06-01,goose-june-1-2018-octave-covington-ky-usa.html,1,Goose,,56,Octave,"Covington, KY, USA",Covington,KY,USA,20,Summer Tour 2018,1,2018,1,Friday,6,June,2024-10-19 05:21:50,2021-03-10 19:55:18
1615349454,2018-06-02,goose-june-2-2018-octave-covington-ky-usa.html,1,Goose,,56,Octave,"Covington, KY, USA",Covington,KY,USA,20,Summer Tour 2018,1,2018,2,Saturday,6,June,2025-04-01 17:04:44,2021-03-09 23:10:54
1615621607,2018-06-05,goose-june-5-2018-tap-shack-duck-nc-usa.html,1,Goose,,152,Tap Shack,"Duck, NC, USA",Duck,NC,USA,20,Summer Tour 2018,1,2018,5,Tuesday,6,June,2021-03-13 02:46:47,2021-03-13 02:46:47
1615621231,2018-06-06,goose-june-6-2018-mike-diannas-grill-room-corolla-nc-usa.html,1,Goose,,161,Mike Dianna's Grill Room,"Corolla, NC, USA",Corolla,NC,USA,20,Summer Tour 2018,1,2018,6,Wednesday,6,June,2021-03-13 02:40:31,2021-03-13 02:40:31
1615620985,2018-06-07,goose-june-7-2018-pearl-street-warehouse-washington-dc-usa.html,1,Goose,,127,Pearl Street Warehouse,"Washington, DC, USA",Washington,DC,USA,20,Summer Tour 2018,1,2018,7,Thursday,6,June,2021-03-13 02:36:45,2021-03-13 02:36:25
1615620964,2018-06-08,goose-june-8-2018-dogfish-head-brewings-amp-eats-rehoboth-beach-de-usa.html,1,Goose,,160,Dogfish Head Brewings &amp; Eats,"Rehoboth Beach, DE, USA",Rehoboth Beach,DE,USA,20,Summer Tour 2018,1,2018,8,Friday,6,June,2021-03-13 02:37:13,2021-03-13 02:36:04
1615617709,2018-06-10,goose-june-10-2018-disc-jam-music-festival-stephentown-ny-usa.html,1,Goose,,159,Disc Jam Music Festival,"Stephentown, NY, USA",Stephentown,NY,USA,20,Summer Tour 2018,1,2018,10,Sunday,6,June,2023-10-24 18:02:38,2021-03-13 01:41:49
1615617365,2018-06-12,goose-june-12-2018-cocalico-street-ephrata-pa-usa.html,1,Goose,,158,Cocalico Street,"Ephrata, PA, USA",Ephrata,PA,USA,20,Summer Tour 2018,1,2018,12,Tuesday,6,June,2021-03-13 01:36:05,2021-03-13 01:36:05
1615608463,2018-06-15,goose-june-15-2018-space-ballroom-hamden-ct-usa.html,1,Goose,,45,Space Ballroom,"Hamden, CT, USA",Hamden,CT,USA,20,Summer Tour 2018,1,2018,15,Friday,6,June,2023-10-24 18:03:43,2021-03-12 23:07:43
1615340285,2018-06-21,goose-june-21-2018-pizza-in-the-park-stamford-ct-usa.html,1,Goose,,59,Pizza in the Park,"Stamford, CT, USA",Stamford,CT,USA,1,Not Part of a Tour,1,2018,21,Thursday,6,June,2023-10-24 18:04:12,2021-03-09 20:38:05
1615617190,2018-06-28,goose-june-28-2018-the-vault-music-hall-amp-pub-at-greasy-luck-new-bedford-ma-usa.html,1,Goose,,157,The Vault Music Hall &amp; Pub at Greasy Luck,"New Bedford, MA, USA",New Bedford,MA,USA,20,Summer Tour 2018,1,2018,28,Thursday,6,June,2021-03-13 01:33:10,2021-03-13 01:33:10
1615617110,2018-06-30,goose-june-30-2018-bleachers-bristol-ct-usa.html,1,Goose,,156,Bleachers,"Bristol, CT, USA",Bristol,CT,USA,20,Summer Tour 2018,1,2018,30,Saturday,6,June,2025-04-04 19:42:01,2021-03-13 01:31:50
1615432626,2018-07-05,goose-july-5-2018-bryac-black-rock-bridgeport-ct-usa.html,1,Goose,,27,BRYAC Black Rock,"Bridgeport, CT, USA",Bridgeport,CT,USA,20,Summer Tour 2018,1,2018,5,Thursday,7,July,2023-10-24 18:05:33,2021-03-10 22:17:06
1615617005,2018-07-06,goose-july-6-2018-bullfrog-brewery-pa-williamsport-usa.html,1,Goose,,155,Bullfrog Brewery,"Williamsport, PA, USA",Williamsport,PA,USA,20,Summer Tour 2018,1,2018,6,Friday,7,July,2021-03-13 01:30:05,2021-03-13 01:30:05
1615602893,2018-07-12,goose-july-12-2018-bryac-black-rock-bridgeport-ct-usa.html,1,Goose,,27,BRYAC Black Rock,"Bridgeport, CT, USA",Bridgeport,CT,USA,20,Summer Tour 2018,1,2018,12,Thursday,7,July,2024-10-19 05:30:23,2021-03-12 21:34:53
1615616784,2018-07-13,goose-july-13-2018-nectars-burlington-vt-usa.html,1,Goose,,58,Nectar's,"Burlington, VT, USA",Burlington,VT,USA,20,Summer Tour 2018,1,2018,13,Friday,7,July,2021-03-13 01:26:24,2021-03-13 01:26:24
1615616600,2018-07-19,goose-july-19-2018-levitt-pavilion-westport-ct-usa.html,1,Goose,,60,Levitt Pavilion,"Westport, CT, USA",Westport,CT,USA,20,Summer Tour 2018,1,2018,19,Thursday,7,July,2021-03-13 01:23:20,2021-03-13 01:23:20
1615615296,2018-07-22,goose-july-22-2018-jerry-jam-bath-nh-usa.html,1,Goose,,69,Jerry Jam,"Bath, NH, USA",Bath,NH,USA,20,Summer Tour 2018,1,2018,22,Sunday,7,July,2021-03-13 01:18:17,2021-03-13 01:01:36
1615614366,2018-07-29,goose-july-29-2018-bayley-beach-norwalk-ct-usa.html,1,Goose,,52,Bayley Beach,"Rowayton, CT, USA",Rowayton,CT,USA,20,Summer Tour 2018,1,2018,29,Sunday,7,July,2021-03-13 00:46:06,2021-03-13 00:46:06
1615613879,2018-08-02,goose-august-2-2018-doc-taylors-virginia-beach-va-usa.html,1,Goose,,105,Doc Taylor's,"Virginia Beach, VA, USA",Virginia Beach,VA,USA,20,Summer Tour 2018,1,2018,2,Thursday,8,August,2023-10-24 18:10:56,2021-03-13 00:37:59
1615613325,2018-08-03,goose-august-3-2018-the-whiskey-wilmington-nc-usa.html,1,Goose,,154,The Whiskey,"Wilmington, NC, USA",Wilmington,NC,USA,20,Summer Tour 2018,1,2018,3,Friday,8,August,2022-09-25 18:43:30,2021-03-13 00:28:45
1615613210,2018-08-04,goose-august-4-2018-sierra-nevada-brewing-co-fletcher-nc-usa.html,1,Goose,,153,Sierra Nevada Brewing Co.,"Fletcher, NC, USA",Fletcher,NC,USA,20,Summer Tour 2018,1,2018,4,Saturday,8,August,2021-03-13 00:26:50,2021-03-13 00:26:50
1724180052,2018-08-05,goose-august-5-2018-the-beach-house-resort-hilton-head-sc-usa.html,1,Goose,,497,The Beach House Resort,"Hilton Head, SC, USA",Hilton Head,SC,USA,20,Summer Tour 2018,1,2018,5,Sunday,8,August,2024-08-20 18:54:12,2024-08-20 18:54:12
1724193532,2018-08-07,goose-august-7-2018-the-beach-house-resort-hilton-head-sc-usa.html,1,Goose,,497,The Beach House Resort,"Hilton Head, SC, USA",Hilton Head,SC,USA,20,Summer Tour 2018,1,2018,7,Tuesday,8,August,2024-08-20 22:38:52,2024-08-20 22:38:52
1615613134,2018-08-08,goose-august-8-2018-tap-shack-duck-nc-usa.html,1,Goose,,152,Tap Shack,"Duck, NC, USA",Duck,NC,USA,20,Summer Tour 2018,1,2018,8,Wednesday,8,August,2021-03-13 00:25:34,2021-03-13 00:25:34
1615613070,2018-08-09,goose-august-9-2018-shadefest-music-festival-elkins-wv-usa.html,1,Goose,,151,Shadefest Music Festival,"Elkins, WV, USA",Elkins,WV,USA,20,Summer Tour 2018,1,2018,9,Thursday,8,August,2021-03-13 00:24:30,2021-03-13 00:24:30
1615612682,2018-08-10,goose-august-10-2018-b-chord-brewing-company-round-hill-va-usa.html,1,Goose,,119,B Chord Brewing Company,"Round Hill, VA, USA",Round Hill,VA,USA,20,Summer Tour 2018,1,2018,10,Friday,8,August,2021-03-13 00:22:39,2021-03-13 00:18:02
1615612651,2018-08-31,goose-august-31-2018-town-ballroom-buffalo-ny-usa.html,1,Goose,,150,Town Ballroom,"Buffalo, NY, USA",Buffalo,NY,USA,20,Summer Tour 2018,1,2018,31,Friday,8,August,2025-04-01 16:53:48,2021-03-13 00:17:31
1615611809,2018-09-01,goose-september-1-2018-the-haunt-ithaca-ny-usa.html,1,Goose,,149,The Haunt,"Ithaca, NY, USA",Ithaca,NY,USA,20,Summer Tour 2018,1,2018,1,Saturday,9,September,2025-04-01 16:53:59,2021-03-13 00:03:29
1615611336,2018-09-02,goose-september-2-2018-king-neptunes-pub-lake-george-ny-usa.html,1,Goose,,148,King Neptune's Pub,"Lake George, NY, USA",Lake George,NY,USA,20,Summer Tour 2018,1,2018,2,Sunday,9,September,2021-03-12 23:55:36,2021-03-12 23:55:36
1615611162,2018-09-08,goose-september-8-2018-gumpas-pond-pelham-nh-usa.html,1,Goose,,531,Gumpas Pond,"Pelham, NH, USA",Pelham,NH,USA,20,Summer Tour 2018,1,2018,8,Saturday,9,September,2025-04-01 16:56:08,2021-03-12 23:52:42
1615431281,2018-09-20,goose-september-20-2018-resonance-music-arts-festival-thornville-oh-usa.html,1,Goose,,139,Resonance Music & Arts Festival,"Thornville, OH, USA",Thornville,OH,USA,20,Summer Tour 2018,1,2018,20,Thursday,9,September,2024-10-19 05:40:18,2021-03-10 21:54:41
1615345471,2018-09-21,goose-september-21-2018-resonance-music-arts-festival-thornville-oh-usa.html,1,Goose,,139,Resonance Music & Arts Festival,"Thornville, OH, USA",Thornville,OH,USA,1,Not Part of a Tour,1,2018,21,Friday,9,September,2024-10-19 05:40:58,2021-03-09 22:04:31
1615602672,2018-09-22,goose-september-22-2018-resonance-music-arts-festival-thornville-oh-usa-3.html,1,Goose,,139,Resonance Music & Arts Festival,"Thornville, OH, USA",Thornville,OH,USA,20,Summer Tour 2018,3,2018,22,Saturday,9,September,2023-10-24 18:16:55,2021-03-12 21:31:12
1615350239,2018-09-29,goose-september-29-2018-soupstock-music-and-arts-festival-shelton-ct-usa.html,1,Goose,,44,Soupstock Music and Arts Festival,"Shelton, CT, USA",Shelton,CT,USA,19,Fall Tour 2018,1,2018,29,Saturday,9,September,2025-04-01 16:44:19,2021-03-09 23:23:59
1715183104,2018-10-05,goose-october-5-2018-chi-psi-yard-sale-lexington-va-usa.html,1,Goose,,475,Chi Psi Yard Sale,"Lexington, VA, USA",Lexington,VA,USA,19,Fall Tour 2018,1,2018,5,Friday,10,October,2024-05-08 15:45:04,2024-05-08 15:45:04
1615611008,2018-10-07,goose-october-7-2018-harry-browns-farm-starks-me-usa.html,1,Goose,,146,Harry Brown's Farm,"Starks, ME, USA",Starks,ME,USA,19,Fall Tour 2018,1,2018,7,Sunday,10,October,2025-04-04 18:54:44,2021-03-12 23:50:08
1615609980,2018-10-11,goose-october-11-2018-ukrainian-homestead-lehighton-pa-usa.html,1,Goose,,145,Ukrainian Homestead,"Lehighton, PA, USA",Lehighton,PA,USA,19,Fall Tour 2018,1,2018,11,Thursday,10,October,2021-03-12 23:33:00,2021-03-12 23:33:00
1615609781,2018-10-12,goose-october-12-2018-just-joshin-music-festival-amston-ct-usa.html,1,Goose,,144,Just Joshin' Music Festival,"Amston, CT, USA",Amston,CT,USA,19,Fall Tour 2018,1,2018,12,Friday,10,October,2021-03-12 23:31:01,2021-03-12 23:29:41
1615427966,2018-10-26,goose-october-26-2018-bryac-black-rock-bridgeport-ct-usa.html,1,Goose,,27,BRYAC Black Rock,"Bridgeport, CT, USA",Bridgeport,CT,USA,19,Fall Tour 2018,1,2018,26,Friday,10,October,2024-10-19 05:42:22,2021-03-10 20:59:26
1615603769,2018-10-27,goose-october-27-2018-bryac-black-rock-bridgeport-ct-usa.html,1,Goose,,27,BRYAC Black Rock,"Bridgeport, CT, USA",Bridgeport,CT,USA,19,Fall Tour 2018,1,2018,27,Saturday,10,October,2024-10-19 05:43:35,2021-03-12 21:49:29
1743794882,2018-11-08,goose-november-8-2018-118-north-wayne-pa-usa.html,1,Goose,,142,118 North,"Wayne, PA, USA",Wayne,PA,USA,19,Fall Tour 2018,1,2018,8,Thursday,11,November,2025-04-04 19:28:02,2025-04-04 19:28:02
1615601971,2018-11-09,goose-november-9-2018-the-abbey-bar-at-appalachian-brewing-company-harrisburg-pa-usa.html,1,Goose,,126,The Abbey Bar at Appalachian Brewing Company,"Harrisburg, PA, USA",Harrisburg,PA,USA,19,Fall Tour 2018,1,2018,9,Friday,11,November,2025-04-04 19:28:34,2021-03-12 21:19:31
1615601742,2018-11-10,goose-november-10-2018-flour-city-station-rochester-ny-usa.html,1,Goose,,124,Flour City Station,"Rochester, NY, USA",Rochester,NY,USA,19,Fall Tour 2018,1,2018,10,Saturday,11,November,2025-04-04 19:28:50,2021-03-12 21:15:42
1615600342,2018-11-15,goose-november-15-2018-123-pleasant-street-morgantown-wv-usa.html,1,Goose,,121,123 Pleasant Street,"Morgantown, WV, USA",Morgantown,WV,USA,19,Fall Tour 2018,1,2018,15,Thursday,11,November,2023-10-24 18:28:22,2021-03-12 20:52:22
1615430308,2018-11-16,goose-november-16-2018-octave-covington-ky-usa.html,1,Goose,,56,Octave,"Covington, KY, USA",Covington,KY,USA,19,Fall Tour 2018,1,2018,16,Friday,11,November,2024-10-19 23:51:27,2021-03-10 21:38:28
1615002805,2018-11-17,goose-november-17-2018-madison-live-covington-ky-usa.html,1,Goose,,135,Madison Live!,"Covington, KY, USA",Covington,KY,USA,1,Not Part of a Tour,1,2018,17,Saturday,11,November,2023-10-24 18:29:29,2021-03-05 22:53:25
1614304965,2018-11-21,goose-november-21-2018-oneills-irish-pub-amp-restaurant-norwalk-ct-usa.html,1,Goose,,25,O'Neill's Irish Pub &amp; Restaurant,"Norwalk, CT, USA",Norwalk,CT,USA,1,Not Part of a Tour,1,2018,21,Wednesday,11,November,2023-10-24 18:30:50,2021-02-25 21:02:45
1615427110,2018-11-29,goose-november-29-2018-paradise-rock-club-boston-ma-usa.html,1,Goose,,141,Paradise Rock Club,"Boston, MA, USA",Boston,MA,USA,19,Fall Tour 2018,1,2018,29,Thursday,11,November,2023-12-06 01:17:05,2021-03-10 20:45:10
